"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","Watershed","Commodity","Data Item","Domain","Domain Category","Value"
"CENSUS","2007","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","YUMA","027","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","18,197"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","PULASKI","119","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","CRITTENDEN","035","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","32,745"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","CROSS","037","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","LEE","077","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","69,118"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","LONOKE","085","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","16,423"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","MONROE","095","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14,601"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","PHILLIPS","107","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","55,923"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","PRAIRIE","117","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","SAINT FRANCIS","123","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","23,284"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","WOODRUFF","147","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,013"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","CLAY","021","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","38,910"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","CRAIGHEAD","031","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","88,511"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","GREENE","055","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,541"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","JACKSON","067","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,840"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","MISSISSIPPI","093","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","215,681"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","POINSETT","111","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","51,860"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","SOUTHEAST","90","ASHLEY","003","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","38,818"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","SOUTHEAST","90","CHICOT","017","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","30,467"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","SOUTHEAST","90","DESHA","041","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","75,260"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","SOUTHEAST","90","DREW","043","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","19,609"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","SOUTHEAST","90","JEFFERSON","069","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","23,728"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","SOUTHEAST","90","LINCOLN","079","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","27,286"
"CENSUS","2007","YEAR","","COUNTY","ARKANSAS","05","SOUTHWEST","70","LAFAYETTE","073","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,683"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","CENTRAL COAST","40","SANTA CLARA","085","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","COLUSA","011","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","849"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","GLENN","021","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,730"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SACRAMENTO VALLEY","50","SUTTER","101","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","FRESNO","019","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","139,655"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KERN","029","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","89,543"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","KINGS","031","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","130,398"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","MADERA","039","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,649"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","MERCED","047","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","57,425"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","STANISLAUS","099","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SAN JOAQUIN VALLEY","51","TULARE","107","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","23,570"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","IMPERIAL","025","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,076"
"CENSUS","2007","YEAR","","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA","80","RIVERSIDE","065","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,900"
"CENSUS","2007","YEAR","","COUNTY","FLORIDA","12","CENTRAL","50","SUMTER","119","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","FLORIDA","12","NORTHWEST","10","CALHOUN","013","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,443"
"CENSUS","2007","YEAR","","COUNTY","FLORIDA","12","NORTHWEST","10","ESCAMBIA","033","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14,767"
"CENSUS","2007","YEAR","","COUNTY","FLORIDA","12","NORTHWEST","10","HOLMES","059","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","FLORIDA","12","NORTHWEST","10","JACKSON","063","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","36,422"
"CENSUS","2007","YEAR","","COUNTY","FLORIDA","12","NORTHWEST","10","JEFFERSON","065","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","FLORIDA","12","NORTHWEST","10","OKALOOSA","091","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,384"
"CENSUS","2007","YEAR","","COUNTY","FLORIDA","12","NORTHWEST","10","SANTA ROSA","113","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14,343"
"CENSUS","2007","YEAR","","COUNTY","FLORIDA","12","NORTHWEST","10","WALTON","131","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,352"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","BLECKLEY","023","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","21,351"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","DODGE","091","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","15,957"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","HOUSTON","153","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,149"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","JOHNSON","167","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","758"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","LAURENS","175","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,727"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","MONTGOMERY","209","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,788"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","MORGAN","211","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","PEACH","225","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,921"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","PULASKI","235","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,988"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","TREUTLEN","283","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,325"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","TWIGGS","289","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,061"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","WASHINGTON","303","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","880"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","WHEELER","309","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,970"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","CENTRAL","50","WILKINSON","319","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","EAST CENTRAL","60","BULLOCH","031","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","24,763"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","EAST CENTRAL","60","BURKE","033","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","22,990"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","EAST CENTRAL","60","CANDLER","043","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,840"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","EAST CENTRAL","60","EFFINGHAM","103","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","EAST CENTRAL","60","EMANUEL","107","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,151"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","EAST CENTRAL","60","GLASCOCK","125","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","500"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","EAST CENTRAL","60","JEFFERSON","163","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,165"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","EAST CENTRAL","60","JENKINS","165","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,535"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","EAST CENTRAL","60","SCREVEN","251","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","15,341"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","BARROW","013","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","143"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","OCONEE","219","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","WALTON","297","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","ELBERT","105","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,100"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","HART","147","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","MADISON","195","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","BARTOW","015","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,463"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","CHATTOOGA","055","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,080"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","FLOYD","115","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
"CENSUS","2007","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","POLK","233","","","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)"
